bookid	responseid	num_sentences	Emotional_impact	Narrative_feeling	Reflection	Aesthetic_feeling	All
55655	427014	3	0	3	0	0	3
55655	427016	3	2	2	0	0	4
55655	427024	3	0	1	0	0	1
55655	427025	3	1	1	0	0	2
55655	427033	3	0	1	0	0	1
55655	427035	3	1	1	0	0	2
55655	427036	3	2	0	0	0	2
55655	427037	3	1	2	0	1	4
55655	427041	3	1	2	0	0	3
55655	427042	3	2	0	0	0	2
55655	427048	3	0	1	0	1	2
55655	427056	3	1	1	0	1	3
55655	427057	3	0	1	0	0	1
55655	427071	3	1	1	0	0	2
55655	427073	3	2	1	0	0	3
55655	427076	3	0	1	0	0	1
55655	427082	3	0	2	0	0	2
55655	427083	3	1	0	0	0	1
55655	427085	3	0	0	0	1	1
55655	427086	3	0	0	1	0	1
55655	427087	3	0	1	0	0	1
55655	427090	3	0	2	0	0	2
55655	427094	3	1	0	0	0	1
55655	427106	3	0	1	0	0	1
55655	427112	3	1	0	0	0	1
55655	427114	3	1	0	0	0	1
55655	186524	2	0	0	0	1	1
55655	193896	2	0	1	0	0	1
55655	204483	2	1	1	0	1	3
55655	205286	2	0	1	0	3	4
55655	205530	2	1	0	0	0	1
55655	215274	2	0	2	0	0	2
55655	215851	2	1	2	0	2	5
55655	216324	2	1	1	0	0	2
55655	219013	2	0	1	0	0	1
55655	297706	2	0	1	0	0	1
55655	297716	2	2	1	0	1	4
55655	426978	2	0	1	0	0	1
55655	426992	2	0	1	0	0	1
55655	426994	2	1	1	1	0	3
55655	426995	2	0	1	0	0	1
55655	427023	2	0	1	0	0	1
55655	427027	2	0	0	0	0	0
55655	427030	2	0	1	0	0	1
55655	427038	2	1	3	0	0	4
55655	427047	2	0	2	0	0	2
55655	427062	2	1	1	0	0	2
55655	427068	2	0	2	0	1	3
55655	427084	2	1	0	0	0	1
55655	427089	2	1	0	0	0	1
55655	427091	2	0	1	0	0	1
55655	427097	2	0	1	0	0	1
55655	427100	2	0	0	0	2	2
55655	427103	2	0	1	0	0	1
55655	427104	2	0	1	0	0	1
55655	427109	2	0	0	0	0	0
55655	427113	2	1	1	0	0	2
55655	189632	1	2	0	0	0	2
55655	191235	1	0	0	0	0	0
55655	192798	1	0	1	0	0	1
55655	200053	1	1	1	0	0	2
55655	203155	1	0	1	0	0	1
55655	216968	1	1	0	0	0	1
55655	217446	1	0	1	0	0	1
55655	297709	1	0	1	0	0	1
55655	426975	1	0	1	0	0	1
55655	427077	1	1	0	0	0	1
55655	427098	1	1	1	0	1	3
55655	427102	1	0	0	0	1	1
55655	427107	1	0	0	0	2	2
55655	427108	1	0	0	0	0	0
59689	181904	26	1	11	1	0	13
59689	521521	12	1	2	1	0	4
59689	298863	10	3	1	0	2	6
59689	521526	8	2	4	1	0	7
59689	521530	8	0	3	0	1	4
59689	521573	8	0	0	1	0	1
59689	521586	8	3	3	0	0	6
59689	521589	8	2	1	1	0	4
59689	521620	8	0	0	0	0	0
59689	521504	7	0	2	0	1	3
59689	521509	7	1	4	0	0	5
59689	521603	7	0	0	0	0	0
59689	521604	7	0	1	0	0	1
59689	521609	7	0	0	0	0	0
59689	521625	7	2	0	0	0	2
59689	188251	6	0	1	0	0	1
59689	203130	6	2	3	0	0	5
59689	298857	6	0	1	0	0	1
59689	298862	6	1	1	0	0	2
59689	521518	6	1	2	0	0	3
59689	521545	6	0	3	0	0	3
59689	521552	6	0	2	0	0	2
59689	521592	6	2	2	0	0	4
59689	521612	6	2	2	0	0	4
59689	521614	6	1	4	0	0	5
59689	521615	6	3	3	0	0	6
59689	521637	6	0	2	0	2	4
59689	193206	5	0	1	0	1	2
59689	212934	5	0	1	0	0	1
59689	214007	5	3	2	0	0	5
59689	214432	5	0	4	0	1	5
59689	298859	5	0	0	0	0	0
59689	521510	5	1	1	0	1	3
59689	521514	5	4	1	0	0	5
59689	521523	5	2	2	0	0	4
59689	521524	5	2	1	0	0	3
59689	521535	5	0	2	0	1	3
59689	521540	5	2	2	0	0	4
59689	521557	5	1	1	1	0	3
59689	521569	5	1	2	0	0	3
59689	521576	5	3	0	0	1	4
59689	521587	5	1	1	0	0	2
59689	521598	5	0	3	0	0	3
59689	521599	5	1	1	0	0	2
59689	521605	5	2	2	0	0	4
59689	521611	5	1	0	0	0	1
59689	521618	5	0	1	0	1	2
59689	521619	5	4	2	0	0	6
59689	521621	5	1	0	0	0	1
59689	521622	5	0	0	0	0	0
59689	521628	5	1	0	0	1	2
59689	521640	5	0	2	0	2	4
59689	521642	5	2	3	0	1	6
59689	521652	5	2	0	0	0	2
59689	195046	4	1	4	0	1	6
59689	203162	4	1	2	0	0	3
59689	205534	4	1	2	0	0	3
59689	207202	4	0	1	0	0	1
59689	217219	4	0	1	0	0	1
59689	219050	4	0	2	0	0	2
59689	298860	4	1	1	0	0	2
59689	298865	4	0	3	0	0	3
59689	521508	4	0	0	0	0	0
59689	521511	4	1	1	0	1	3
59689	521512	4	0	2	0	0	2
59689	521516	4	0	0	0	0	0
59689	521520	4	1	2	0	0	3
59689	521531	4	1	2	0	0	3
59689	521534	4	2	3	0	0	5
59689	521538	4	1	1	0	0	2
59689	521549	4	1	0	0	0	1
59689	521554	4	1	2	0	1	4
59689	521558	4	2	1	1	0	4
59689	521559	4	1	0	0	0	1
59689	521567	4	0	4	0	0	4
59689	521568	4	0	1	0	0	1
59689	521572	4	3	3	0	1	7
59689	521574	4	2	1	0	0	3
59689	521575	4	0	1	0	0	1
59689	521577	4	2	2	0	0	4
59689	521582	4	0	2	0	2	4
59689	521584	4	1	2	0	0	3
59689	521588	4	2	1	0	0	3
59689	521601	4	2	2	0	0	4
59689	521610	4	0	1	0	0	1
59689	521617	4	2	2	0	0	4
59689	521629	4	1	2	0	0	3
59689	521630	4	0	1	0	0	1
59689	521633	4	0	2	0	0	2
59689	521636	4	1	1	0	0	2
59689	521643	4	0	2	0	0	2
59689	521647	4	0	2	0	0	2
59689	521650	4	0	1	0	0	1
59689	521654	4	0	2	0	0	2
59689	521655	4	1	5	0	0	6
59689	181885	3	1	1	0	0	2
59689	182737	3	0	1	0	0	1
59689	196532	3	0	0	0	0	0
59689	199721	3	0	1	0	0	1
59689	200123	3	1	2	0	0	3
59689	206193	3	0	3	0	0	3
59689	216776	3	0	1	0	2	3
59689	216832	3	0	1	0	0	1
59689	298855	3	1	3	0	0	4
59689	298858	3	3	0	0	0	3
59689	298861	3	0	3	0	1	4
59689	521505	3	1	3	0	0	4
59689	521517	3	0	2	0	0	2
59689	521519	3	1	1	0	0	2
59689	521532	3	3	0	0	0	3
59689	521537	3	0	0	0	0	0
59689	521539	3	0	2	0	0	2
59689	521542	3	0	1	0	1	2
59689	521544	3	0	1	1	0	2
59689	521546	3	1	0	0	0	1
59689	521547	3	0	2	0	0	2
59689	521550	3	0	1	0	1	2
59689	521551	3	1	0	0	0	1
59689	521553	3	2	0	0	0	2
59689	521555	3	1	1	0	0	2
59689	521564	3	1	2	0	0	3
59689	521565	3	0	1	0	0	1
59689	521579	3	0	2	0	0	2
59689	521580	3	1	1	0	0	2
59689	521590	3	0	2	0	0	2
59689	521607	3	0	1	0	0	1
59689	521631	3	1	1	0	0	2
59689	521635	3	0	1	0	0	1
59689	521639	3	0	1	0	0	1
59689	521641	3	0	1	0	1	2
59689	521648	3	2	1	0	0	3
59689	521653	3	3	1	0	0	4
59689	521657	3	0	1	0	2	3
59689	183738	2	0	4	0	0	4
59689	186228	2	0	1	0	0	1
59689	198381	2	1	0	0	0	1
59689	198596	2	0	1	0	0	1
59689	298854	2	0	2	0	0	2
59689	298856	2	0	0	0	0	0
59689	298864	2	1	0	0	0	1
59689	521507	2	1	0	0	1	2
59689	521513	2	0	0	0	0	0
59689	521515	2	1	0	0	0	1
59689	521522	2	0	4	0	1	5
59689	521525	2	0	0	0	0	0
59689	521528	2	0	1	0	0	1
59689	521533	2	0	1	0	0	1
59689	521536	2	1	0	0	0	1
59689	521541	2	1	1	0	0	2
59689	521543	2	1	3	0	0	4
59689	521556	2	1	1	0	0	2
59689	521560	2	1	0	0	0	1
59689	521561	2	0	2	0	0	2
59689	521562	2	0	1	0	0	1
59689	521563	2	0	0	0	0	0
59689	521566	2	1	0	0	0	1
59689	521570	2	1	1	0	0	2
59689	521571	2	1	1	0	1	3
59689	521578	2	1	1	0	0	2
59689	521581	2	1	0	0	0	1
59689	521583	2	1	1	0	0	2
59689	521593	2	1	2	0	0	3
59689	521594	2	1	2	0	0	3
59689	521595	2	0	2	0	0	2
59689	521597	2	0	1	0	0	1
59689	521600	2	1	1	0	0	2
59689	521602	2	1	2	0	0	3
59689	521606	2	1	0	0	0	1
59689	521608	2	0	0	0	0	0
59689	521613	2	0	1	0	0	1
59689	521616	2	0	0	0	0	0
59689	521623	2	0	0	0	0	0
59689	521624	2	0	1	0	2	3
59689	521627	2	0	0	0	0	0
59689	521634	2	0	1	0	0	1
59689	521638	2	0	3	0	0	3
59689	521644	2	1	1	0	1	3
59689	521645	2	1	1	0	1	3
59689	521646	2	1	1	0	0	2
59689	521656	2	0	2	0	0	2
59689	521506	1	0	2	0	0	2
59689	521527	1	1	0	0	0	1
59689	521529	1	1	4	0	1	6
59689	521548	1	0	0	0	0	0
59689	521585	1	0	0	0	0	0
59689	521591	1	0	2	0	0	2
59689	521596	1	2	3	0	0	5
59689	521626	1	3	0	0	0	3
59689	521632	1	0	2	0	2	4
59689	521649	1	1	0	0	0	1
59689	521651	1	0	0	0	0	0
40025	421662	12	1	0	0	0	1
40025	421537	11	2	0	0	0	2
40025	212277	10	1	1	1	2	5
40025	421549	10	1	1	1	2	5
40025	421597	10	1	1	0	1	3
40025	207947	8	0	0	1	0	1
40025	421553	8	2	1	0	1	4
40025	421556	8	1	0	1	0	2
40025	421558	8	3	0	0	0	3
40025	421637	8	3	1	0	1	5
40025	421646	8	2	0	0	1	3
40025	421660	8	1	0	0	0	1
40025	421532	7	2	1	0	0	3
40025	421554	7	5	1	0	1	7
40025	421555	7	2	1	0	1	4
40025	421631	7	2	0	0	1	3
40025	421669	7	0	1	0	1	2
40025	421527	6	3	4	1	0	8
40025	421557	6	4	3	0	1	8
40025	421581	6	6	1	0	2	9
40025	421605	6	2	0	1	0	3
40025	421611	6	2	0	0	1	3
40025	421624	6	2	1	0	0	3
40025	421642	6	0	0	0	0	0
40025	421654	6	2	2	0	0	4
40025	421664	6	3	1	0	0	4
40025	421670	6	0	0	0	1	1
40025	211008	5	0	0	1	0	1
40025	421542	5	4	0	0	1	5
40025	421548	5	0	1	0	1	2
40025	421572	5	1	1	0	0	2
40025	421582	5	3	0	1	2	6
40025	421584	5	2	1	0	1	4
40025	421589	5	3	0	0	0	3
40025	421595	5	2	0	0	0	2
40025	421598	5	1	0	0	0	1
40025	421607	5	1	1	0	0	2
40025	421612	5	0	1	0	0	1
40025	421613	5	2	2	0	0	4
40025	421615	5	3	0	0	0	3
40025	421616	5	2	0	0	0	2
40025	421629	5	1	1	0	0	2
40025	421635	5	0	0	0	0	0
40025	421648	5	0	0	0	0	0
40025	421656	5	2	0	0	0	2
40025	421668	5	1	0	0	0	1
40025	204767	4	1	1	0	0	2
40025	205870	4	2	0	0	0	2
40025	211809	4	2	0	0	1	3
40025	213344	4	2	0	0	1	3
40025	216243	4	3	1	0	0	4
40025	293888	4	0	0	0	0	0
40025	421528	4	2	0	1	0	3
40025	421529	4	1	1	1	0	3
40025	421531	4	1	1	0	1	3
40025	421540	4	5	1	0	0	6
40025	421547	4	1	0	0	0	1
40025	421562	4	2	0	0	0	2
40025	421565	4	2	0	0	0	2
40025	421568	4	2	0	0	1	3
40025	421569	4	0	1	0	0	1
40025	421573	4	2	0	0	0	2
40025	421574	4	1	1	0	1	3
40025	421575	4	0	1	0	0	1
40025	421587	4	3	1	0	0	4
40025	421588	4	0	0	0	0	0
40025	421601	4	3	1	0	1	5
40025	421602	4	4	2	0	0	6
40025	421604	4	2	0	0	1	3
40025	421609	4	0	0	0	2	2
40025	421614	4	0	2	0	1	3
40025	421620	4	3	2	0	0	5
40025	421621	4	1	0	0	0	1
40025	421622	4	0	1	0	0	1
40025	421623	4	0	0	1	1	2
40025	421626	4	1	2	0	1	4
40025	421633	4	2	1	0	1	4
40025	421634	4	3	0	0	1	4
40025	421636	4	0	0	0	1	1
40025	421644	4	0	0	0	0	0
40025	421647	4	1	0	0	0	1
40025	421649	4	1	0	0	0	1
40025	186055	3	3	1	0	0	4
40025	189783	3	1	1	0	0	2
40025	189864	3	1	1	0	0	2
40025	194590	3	0	0	0	0	0
40025	198279	3	0	1	0	0	1
40025	200425	3	1	0	0	0	1
40025	204445	3	0	0	0	1	1
40025	206052	3	1	0	0	1	2
40025	208903	3	1	1	0	2	4
40025	293883	3	1	0	0	0	1
40025	293886	3	1	0	0	1	2
40025	293889	3	2	0	0	2	4
40025	293890	3	2	0	0	0	2
40025	421530	3	0	0	0	0	0
40025	421541	3	1	0	0	0	1
40025	421543	3	3	0	0	0	3
40025	421544	3	0	3	0	0	3
40025	421546	3	2	0	0	0	2
40025	421550	3	1	3	0	0	4
40025	421551	3	0	1	0	3	4
40025	421564	3	3	0	0	0	3
40025	421578	3	2	0	0	0	2
40025	421583	3	1	1	0	0	2
40025	421585	3	3	1	0	0	4
40025	421586	3	1	0	0	1	2
40025	421594	3	0	2	0	1	3
40025	421596	3	1	2	0	0	3
40025	421603	3	2	0	0	1	3
40025	421606	3	1	1	0	1	3
40025	421618	3	0	1	0	0	1
40025	421619	3	0	1	0	0	1
40025	421625	3	0	1	0	0	1
40025	421627	3	2	1	0	0	3
40025	421628	3	0	1	0	0	1
40025	421639	3	1	0	0	1	2
40025	421650	3	1	0	0	1	2
40025	421652	3	3	0	0	0	3
40025	421653	3	2	0	0	0	2
40025	421657	3	1	0	0	0	1
40025	421661	3	0	1	0	0	1
40025	421663	3	0	0	0	1	1
40025	421665	3	0	0	0	0	0
40025	421666	3	2	0	0	0	2
40025	421667	3	1	0	0	0	1
40025	182710	2	1	1	0	0	2
40025	186988	2	1	0	0	0	1
40025	196806	2	1	0	0	0	1
40025	199728	2	0	0	0	0	0
40025	210774	2	2	0	0	0	2
40025	214803	2	2	0	0	1	3
40025	216080	2	1	0	0	0	1
40025	221918	2	2	0	0	0	2
40025	293891	2	2	0	0	1	3
40025	293894	2	2	0	0	0	2
40025	293895	2	0	0	0	0	0
40025	421526	2	1	0	0	0	1
40025	421533	2	3	2	0	0	5
40025	421535	2	2	0	0	0	2
40025	421536	2	0	1	0	0	1
40025	421539	2	2	0	0	0	2
40025	421545	2	2	0	0	0	2
40025	421559	2	1	0	0	1	2
40025	421560	2	1	0	0	0	1
40025	421561	2	1	0	0	0	1
40025	421563	2	1	0	0	0	1
40025	421567	2	0	1	0	0	1
40025	421570	2	1	0	0	1	2
40025	421571	2	2	0	0	0	2
40025	421576	2	2	3	0	0	5
40025	421577	2	0	0	0	0	0
40025	421579	2	0	1	0	0	1
40025	421590	2	2	0	0	1	3
40025	421591	2	0	0	0	1	1
40025	421592	2	1	1	0	0	2
40025	421593	2	2	0	0	1	3
40025	421600	2	3	0	0	0	3
40025	421608	2	2	0	0	0	2
40025	421610	2	4	2	0	0	6
40025	421617	2	0	0	0	0	0
40025	421630	2	3	0	0	0	3
40025	421638	2	0	0	0	0	0
40025	421640	2	2	0	0	0	2
40025	421641	2	1	0	0	0	1
40025	421645	2	0	0	0	0	0
40025	186611	1	0	0	0	0	0
40025	186904	1	2	0	0	0	2
40025	189680	1	0	1	0	0	1
40025	203773	1	1	0	0	0	1
40025	217287	1	2	0	0	0	2
40025	293884	1	1	1	0	0	2
40025	293885	1	0	0	0	0	0
40025	293887	1	1	0	0	0	1
40025	293892	1	1	0	0	0	1
40025	293893	1	0	1	0	0	1
40025	293896	1	0	0	0	0	0
40025	421534	1	0	0	0	3	3
40025	421538	1	0	1	0	0	1
40025	421552	1	2	1	0	0	3
40025	421566	1	0	0	0	0	0
40025	421580	1	3	0	0	0	3
40025	421599	1	1	0	0	0	1
40025	421632	1	0	0	0	0	0
40025	421643	1	1	0	0	0	1
40025	421651	1	1	0	0	0	1
40025	421655	1	1	2	0	0	3
40025	421658	1	1	2	0	0	3
40025	421659	1	0	0	0	0	0
5189	284292	35	4	3	2	8	17
5189	181966	32	2	6	1	9	18
5189	618435	30	2	6	1	9	18
5189	92514	28	4	2	1	5	12
5189	187404	27	2	3	2	1	8
5189	52630	24	2	3	0	1	6
5189	217449	22	3	1	0	1	5
5189	188781	20	0	3	0	1	4
5189	284310	20	0	3	0	1	4
5189	59716	20	0	3	0	1	4
5189	618456	20	4	4	1	2	11
5189	77492	19	3	2	0	2	7
5189	105067	18	1	2	0	0	3
5189	72887	18	1	4	0	0	5
5189	89641	18	1	4	0	2	7
5189	618476	17	2	2	0	2	6
5189	618474	16	2	3	1	2	8
5189	202381	14	1	1	0	0	2
5189	618433	14	1	0	0	2	3
5189	618516	14	1	4	1	0	6
5189	75782	14	3	2	2	1	8
5189	212238	13	3	1	0	1	5
5189	284293	13	1	1	0	0	2
5189	618428	13	3	1	0	1	5
5189	618434	13	1	0	3	0	4
5189	618436	13	1	1	0	0	2
5189	82615	13	1	1	0	0	2
5189	284301	11	2	1	0	1	4
5189	284308	11	1	1	0	2	4
5189	618460	11	0	0	1	1	2
5189	618494	11	1	3	0	3	7
5189	618503	11	1	4	1	2	8
5189	63178	11	1	1	0	2	4
5189	71210	11	2	1	0	1	4
5189	197195	10	0	0	0	0	0
5189	618461	10	2	1	0	1	4
5189	618466	10	3	1	0	3	7
5189	618479	10	0	0	1	0	1
5189	618510	10	0	0	0	1	1
5189	618424	9	1	1	0	1	3
5189	618463	9	1	3	0	0	4
5189	618470	9	3	0	0	5	8
5189	618498	9	0	2	0	0	2
5189	182776	8	0	2	1	0	3
5189	193491	8	1	3	1	1	6
5189	214179	8	6	3	0	4	13
5189	284305	8	0	2	1	0	3
5189	284309	8	0	1	0	0	1
5189	618440	8	2	2	1	2	7
5189	618446	8	0	0	0	0	0
5189	618458	8	1	3	2	1	7
5189	618468	8	0	0	0	0	0
5189	618492	8	2	0	0	0	2
5189	70739	8	0	1	0	0	1
5189	108496	7	0	1	2	2	5
5189	198331	7	3	5	0	0	8
5189	203512	7	0	0	0	0	0
5189	209254	7	1	3	0	1	5
5189	213369	7	0	0	0	0	0
5189	284303	7	0	1	2	2	5
5189	618431	7	0	0	0	0	0
5189	618447	7	0	0	0	0	0
5189	618469	7	3	1	1	0	5
5189	618482	7	0	1	0	0	1
5189	618500	7	1	0	0	0	1
5189	618509	7	1	0	0	4	5
5189	618515	7	0	0	0	1	1
5189	618517	7	1	0	0	0	1
5189	618519	7	1	0	1	0	2
5189	184276	6	2	1	0	0	3
5189	192156	6	0	2	0	1	3
5189	194775	6	0	1	0	2	3
5189	198493	6	1	0	0	0	1
5189	207508	6	0	0	1	1	2
5189	213460	6	2	3	0	3	8
5189	284302	6	0	1	0	2	3
5189	284307	6	0	0	1	0	1
5189	618420	6	0	0	0	1	1
5189	618423	6	0	1	1	0	2
5189	618427	6	0	2	1	0	3
5189	618430	6	0	2	0	1	3
5189	618441	6	0	0	0	0	0
5189	618451	6	1	1	0	2	4
5189	618454	6	1	0	0	0	1
5189	618462	6	1	0	0	1	2
5189	618489	6	0	4	1	1	6
5189	618505	6	1	1	1	0	3
5189	618506	6	2	1	0	0	3
5189	618507	6	0	0	0	0	0
5189	618514	6	0	2	1	0	3
5189	618518	6	0	2	0	0	2
5189	618520	6	3	4	0	2	9
5189	618521	6	2	3	0	0	5
5189	64236	6	0	0	1	0	1
5189	95707	6	1	1	0	3	5
5189	183778	5	0	0	0	0	0
5189	192616	5	0	1	0	1	2
5189	194406	5	1	0	0	0	1
5189	197353	5	3	1	1	1	6
5189	202002	5	1	2	0	0	3
5189	202003	5	1	2	0	0	3
5189	205435	5	3	1	0	0	4
5189	207272	5	0	0	0	0	0
5189	218068	5	0	0	0	0	0
5189	284295	5	1	0	0	1	2
5189	284297	5	1	1	0	0	2
5189	284304	5	3	1	1	1	6
5189	55120	5	3	0	1	0	4
5189	618419	5	1	2	0	0	3
5189	618444	5	0	1	0	0	1
5189	618445	5	1	1	1	2	5
5189	618449	5	0	0	0	0	0
5189	618455	5	2	1	0	0	3
5189	618457	5	2	1	0	2	5
5189	618459	5	0	0	0	1	1
5189	618487	5	1	1	0	2	4
5189	618493	5	0	0	0	0	0
5189	618497	5	0	1	0	1	2
5189	618504	5	1	1	0	2	4
5189	618511	5	0	1	0	2	3
5189	618512	5	2	1	2	0	5
5189	68303	5	2	0	0	0	2
5189	70696	5	1	1	0	0	2
5189	72821	5	3	1	1	1	6
5189	194400	4	0	0	0	0	0
5189	210054	4	0	1	0	0	1
5189	214064	4	0	0	2	2	4
5189	284299	4	3	2	0	1	6
5189	618422	4	2	3	1	0	6
5189	618432	4	1	0	0	1	2
5189	618437	4	1	0	0	0	1
5189	618443	4	3	0	0	2	5
5189	618450	4	0	0	0	0	0
5189	618453	4	0	1	0	0	1
5189	618464	4	0	2	0	0	2
5189	618473	4	1	0	0	1	2
5189	618480	4	0	0	1	0	1
5189	618481	4	1	0	0	0	1
5189	618495	4	2	2	0	0	4
5189	618501	4	1	2	0	0	3
5189	95739	4	1	0	0	0	1
5189	186776	3	1	1	1	0	3
5189	187179	3	1	0	0	0	1
5189	189182	3	0	1	0	0	1
5189	213828	3	0	1	0	0	1
5189	214382	3	0	0	0	0	0
5189	618421	3	1	1	1	0	3
5189	618425	3	0	3	0	0	3
5189	618429	3	0	0	0	0	0
5189	618438	3	1	1	0	1	3
5189	618442	3	0	1	0	1	2
5189	618452	3	0	0	0	1	1
5189	618475	3	0	3	0	1	4
5189	618477	3	1	0	0	0	1
5189	618478	3	0	1	0	1	2
5189	618483	3	0	0	0	4	4
5189	618484	3	0	0	0	0	0
5189	618485	3	1	0	1	0	2
5189	618488	3	1	2	1	1	5
5189	618490	3	0	1	0	1	2
5189	618491	3	0	0	0	2	2
5189	618496	3	0	0	0	0	0
5189	618502	3	2	0	1	0	3
5189	618508	3	0	0	0	0	0
5189	618513	3	0	1	0	2	3
5189	62442	3	0	0	0	0	0
5189	182340	2	1	1	0	0	2
5189	191507	2	0	1	0	0	1
5189	197263	2	0	0	0	0	0
5189	200238	2	0	0	0	1	1
5189	206682	2	0	0	0	0	0
5189	216338	2	0	1	0	0	1
5189	217084	2	0	0	0	1	1
5189	284291	2	0	0	0	1	1
5189	284294	2	0	0	0	0	0
5189	284296	2	0	0	1	0	1
5189	284298	2	0	0	0	0	0
5189	284306	2	0	0	0	0	0
5189	618426	2	0	0	0	0	0
5189	618448	2	0	0	0	0	0
5189	618467	2	1	0	0	0	1
5189	618471	2	1	2	0	4	7
5189	618472	2	0	1	0	0	1
5189	618486	2	0	0	0	0	0
5189	618499	2	1	0	0	1	2
5189	70862	2	0	0	0	0	0
5189	192552	1	0	0	0	0	0
5189	618439	1	0	0	0	0	0
5189	618465	1	1	0	0	0	1
28658	551876	25	3	5	2	7	17
28658	551992	12	2	1	1	0	4
28658	551925	10	1	1	0	0	2
28658	552033	10	3	2	1	2	8
28658	551874	8	4	1	2	0	7
28658	551978	8	2	2	0	0	4
28658	552013	8	2	0	0	0	2
28658	552024	8	0	0	0	0	0
28658	551880	7	0	1	1	0	2
28658	551919	7	1	0	0	0	1
28658	551970	7	0	1	0	0	1
28658	551979	7	2	1	0	1	4
28658	551997	7	3	1	0	0	4
28658	196903	6	0	0	1	0	1
28658	278241	6	2	1	0	0	3
28658	551881	6	1	0	0	2	3
28658	551886	6	1	1	1	0	3
28658	551896	6	0	0	1	1	2
28658	551923	6	1	0	0	0	1
28658	551950	6	2	1	0	1	4
28658	551952	6	2	2	0	0	4
28658	551972	6	1	0	0	2	3
28658	551975	6	3	2	0	0	5
28658	551990	6	0	1	0	2	3
28658	551998	6	1	2	1	0	4
28658	552003	6	1	3	2	0	6
28658	552017	6	1	2	0	0	3
28658	552020	6	4	0	0	2	6
28658	552027	6	0	1	0	0	1
28658	552028	6	2	1	1	0	4
28658	212339	5	0	0	0	0	0
28658	551867	5	0	1	0	0	1
28658	551869	5	2	1	0	0	3
28658	551882	5	2	0	0	0	2
28658	551905	5	0	1	0	1	2
28658	551907	5	1	2	0	0	3
28658	551913	5	1	0	0	0	1
28658	551915	5	2	1	0	0	3
28658	551932	5	1	2	0	0	3
28658	551938	5	2	1	0	0	3
28658	551948	5	0	0	0	0	0
28658	551951	5	1	3	0	0	4
28658	551961	5	0	0	0	0	0
28658	551973	5	2	0	0	4	6
28658	551989	5	2	1	0	0	3
28658	552000	5	1	1	0	0	2
28658	552009	5	1	0	0	0	1
28658	552011	5	2	0	1	0	3
28658	552030	5	1	1	0	0	2
28658	278242	4	2	0	1	2	5
28658	278244	4	1	0	0	2	3
28658	551873	4	0	1	0	2	3
28658	551894	4	1	0	0	0	1
28658	551899	4	2	0	0	0	2
28658	551901	4	2	2	0	0	4
28658	551909	4	1	1	0	0	2
28658	551920	4	0	0	0	0	0
28658	551921	4	0	0	0	0	0
28658	551928	4	1	1	1	0	3
28658	551946	4	0	1	0	0	1
28658	551954	4	0	1	0	0	1
28658	551965	4	1	0	0	1	2
28658	551966	4	1	0	0	0	1
28658	551981	4	0	2	0	0	2
28658	551983	4	4	1	0	1	6
28658	551986	4	2	0	0	1	3
28658	551987	4	2	0	0	0	2
28658	551993	4	0	1	0	0	1
28658	551995	4	2	0	0	1	3
28658	552008	4	1	1	0	0	2
28658	552012	4	0	1	0	0	1
28658	552016	4	0	0	0	2	2
28658	552019	4	1	1	0	0	2
28658	552022	4	0	0	0	0	0
28658	184289	3	0	0	0	0	0
28658	278246	3	1	0	0	1	2
28658	551870	3	0	1	0	0	1
28658	551871	3	1	0	0	0	1
28658	551878	3	0	0	0	0	0
28658	551883	3	3	1	0	0	4
28658	551884	3	2	0	0	0	2
28658	551887	3	1	0	0	0	1
28658	551888	3	0	2	0	0	2
28658	551890	3	0	0	0	1	1
28658	551892	3	1	1	0	1	3
28658	551895	3	1	1	0	0	2
28658	551903	3	1	1	0	1	3
28658	551906	3	0	0	0	1	1
28658	551908	3	0	1	0	0	1
28658	551916	3	1	0	0	1	2
28658	551922	3	0	1	0	0	1
28658	551929	3	2	0	0	0	2
28658	551930	3	1	0	0	1	2
28658	551931	3	1	0	0	0	1
28658	551939	3	0	0	0	1	1
28658	551942	3	0	0	0	1	1
28658	551943	3	3	0	0	0	3
28658	551947	3	1	1	0	1	3
28658	551953	3	1	1	0	1	3
28658	551956	3	1	0	0	0	1
28658	551958	3	2	2	0	0	4
28658	551959	3	0	1	0	0	1
28658	551964	3	2	1	0	0	3
28658	551967	3	1	1	0	0	2
28658	551968	3	0	0	0	1	1
28658	551969	3	0	1	0	0	1
28658	551977	3	0	1	1	0	2
28658	551980	3	1	0	0	0	1
28658	551985	3	1	0	0	0	1
28658	551991	3	1	0	0	3	4
28658	551996	3	0	0	0	0	0
28658	551999	3	0	1	0	0	1
28658	552001	3	0	2	0	1	3
28658	552002	3	2	0	0	0	2
28658	552004	3	0	1	0	1	2
28658	552006	3	0	0	0	0	0
28658	552025	3	0	1	0	1	2
28658	552029	3	0	1	0	0	1
28658	552034	3	1	2	0	1	4
28658	552040	3	2	0	0	0	2
28658	205802	2	0	1	0	0	1
28658	278243	2	0	0	0	0	0
28658	278245	2	2	0	0	1	3
28658	551864	2	0	0	0	0	0
28658	551865	2	0	1	0	0	1
28658	551866	2	0	1	0	0	1
28658	551868	2	4	1	0	0	5
28658	551872	2	4	0	0	1	5
28658	551877	2	0	1	0	0	1
28658	551879	2	0	1	0	0	1
28658	551885	2	0	1	0	1	2
28658	551891	2	0	0	0	1	1
28658	551900	2	0	0	0	1	1
28658	551911	2	1	0	0	0	1
28658	551912	2	1	0	0	0	1
